feat_name,obj_id,time,feat_start,feat_end,vel,vel_err,vel_samperr,pew,pew_err,pew_samperr,area,area_err,area_samperr,spec_flag,feat_flag,notes,phase,spec_type,RA,DEC,Nsearchepoch,IAUName,Classification,Peakrmag,MJDatPeakrmag,NepochSNR5,nSNspec,nGALspec,zspecHelio,zspecerrHelio,zCMB,zerrCMB,x0SALT2zspec,x0errSALT2zspec,x1SALT2zspec,x1errSALT2zspec,cSALT2zspec,cerrSALT2zspec,PeakMJDSALT2zspec,PeakMJDderrSALT2zspec,muSALT2zspec,muerrSALT2zspec,fitprobSALT2zspec,chi2SALT2zspec,ndofSALT2zspec,deltaMLCS2k2zspec,deltaerrMLCS2k2zspec,avMLCS2k2zspec,averrMLCS2k2zspec,PeakMJDMLCS2k2zspec,PeakMJDerrMLCS2k2zspec,muMLCS2k2zspec,muerrMLCS2k2zspec,fitprobMLCS2k2zspec,chi2MLCS2k2zspec,ndofMLCS2k2zspec,PIaPSNIDzspec,logprobIaPSNIDzspec,lcqualityIaPSNIDzspec,PIbcPSNIDzspec,logprobIbcPSNIDzspec,lcqualityIbcPSNIDzspec,PIIPSNIDzspec,logprobIIPSNIDzspec,lcqualityIIPSNIDzspec,NnnPSNIDzspec,PnnIaPSNIDzspec,PnnIbcPSNIDzspec,PnnIIPSNIDzspec,zPSNIDzspec,zerrPSNIDzspec,dm15PSNIDzspec,dm15errPSNIDzspec,avPSNIDzspec,averrPSNIDzspec,PeakMJDPSNIDzspec,PeakMJDerrPSNIDzspec,SNIbctypePSNIDzspec,SNIItypePSNIDzspec,x0SALT2flat,x0errSALT2flat,x1SALT2flat,x1errSALT2flat,cSALT2flat,cerrSALT2flat,PeakMJDSALT2flat,PeakMJDerrSALT2flat,zphotSALT2flat,zphoterrSALT2flat,fitprobSALT2flat,chi2SALT2flat,ndofSALT2flat,PIaPSNIDflat,logprobIaPSNIDflat,lcqualityIaPSNIDflat,PIbcPSNIDflat,logprobIbcPSNIDflat,lcqualityIbcPSNIDflat,PIIPSNIDflat,logprobIIPSNIDflat,lcqualityIIPSNIDflat,NnnPSNIDflat,PnnIaPSNIDflat,PnnIbcPSNIDflat,PnnIIPSNIDflat,zPSNIDflat,zerrPSNIDflat,dm15PSNIDflat,dm15errPSNIDflat,avPSNIDflat,averrPSNIDflat,PeakMJDPSNIDflat,PeakMJDerrPSNIDflat,SNIbctypePSNIDflat,SNIItypePSNIDflat,objIDHost,RAhost,DEChost,separationhost,DLRhost,zphothost,zphoterrhost,zphotRFhost,zphotRFerrhost,dereduhost,erruhost,deredghost,errghost,deredrhost,errrhost,deredihost,errihost,deredzhost,errzhost,logMassFSPS,logMassloFSPS,logMasshiFSPS,logSSFRFSPS,logSSFRloFSPS,logSSFRhiFSPS,ageFSPS,ageloFSPS,agehiFSPS,minredchi2FSPS,logMassPEGASE,logMassloPEGASE,logMasshiPEGASE,logSFRPEGASE,logSFRloPEGASE,logSFRhiPEGASE,agePEGASE,ageloPEGASE,agehiPEGASE,minchi2PEGASE,Notes,delta_t,is_peak,branch_type,arcmin,kpc
pW3,18804,2454387.5,4061.736364724199,4508.858199495479,13165.059969966778,0.0,350.9984544385813,81.2927405304236,0.0,2.9096376971820868,2.3382557421786392e-15,0.0,1.0415413964451472e-16,0,0,,-5.7999999998137355,unknown,25.265629,-0.448449,14,2007me,SNIa,20.3,54393.4,13,1,0,0.198426,6.1e-05,0.197257,6e-05,0.000157,4.81e-06,0.88,0.22,-0.06,0.02,54392.8,0.2,39.85,0.18,0.11,73.7,60.0,-0.25,0.08,0.11,0.06,54392.0,0.27,40.02,0.08,0.62,58.03,62.0,1.0,-0.0155,63.0,0.0,-26.9,2.0,0.0,-24.1,63.0,307.0,0.958,0.0,0.042,0.1977,0.0,0.92,0.04,0.04,0.07,54391.79,0.26,306.0,301.0,0.000154,5.16e-06,0.9,0.23,-0.04,0.03,54392.8,0.19,0.1878,0.0027,0.086,92.21,75.0,1.0,-0.01,63.0,0.0,-6.68,2.0,0.0,-11.4,62.0,357.0,0.98,0.0,0.02,0.1725,0.0176,0.92,0.04,0.21,0.14,54391.69,0.27,306.0,301.0,1.2376664073797637e+18,25.266027,-0.448288,1.55,0.83,0.2547,0.0433,0.2585,0.074,20.71,0.183,19.84,0.038,19.073,0.033,18.801,0.039,18.686,0.098,10.3,10.22,10.37,-10.28,-10.52,-10.12,4.76,3.08,6.36,0.26,9.97,9.94,10.37,0.27,0.18,0.77,0.65,0.5,1.01,2.6,,5.7999999998137355,True,unknown,0.025833333333333333,32.31735698728972
pW2,18804,2454387.5,3924.991148486148,4056.1260029329296,10878.448785908813,0.0,972.1013282054216,6.770835515297486,0.0,0.9607596104069441,2.1553140815565806e-16,0.0,3.189597299357648e-17,0,0,,-5.7999999998137355,unknown,25.265629,-0.448449,14,2007me,SNIa,20.3,54393.4,13,1,0,0.198426,6.1e-05,0.197257,6e-05,0.000157,4.81e-06,0.88,0.22,-0.06,0.02,54392.8,0.2,39.85,0.18,0.11,73.7,60.0,-0.25,0.08,0.11,0.06,54392.0,0.27,40.02,0.08,0.62,58.03,62.0,1.0,-0.0155,63.0,0.0,-26.9,2.0,0.0,-24.1,63.0,307.0,0.958,0.0,0.042,0.1977,0.0,0.92,0.04,0.04,0.07,54391.79,0.26,306.0,301.0,0.000154,5.16e-06,0.9,0.23,-0.04,0.03,54392.8,0.19,0.1878,0.0027,0.086,92.21,75.0,1.0,-0.01,63.0,0.0,-6.68,2.0,0.0,-11.4,62.0,357.0,0.98,0.0,0.02,0.1725,0.0176,0.92,0.04,0.21,0.14,54391.69,0.27,306.0,301.0,1.2376664073797637e+18,25.266027,-0.448288,1.55,0.83,0.2547,0.0433,0.2585,0.074,20.71,0.183,19.84,0.038,19.073,0.033,18.801,0.039,18.686,0.098,10.3,10.22,10.37,-10.28,-10.52,-10.12,4.76,3.08,6.36,0.26,9.97,9.94,10.37,0.27,0.18,0.77,0.65,0.5,1.01,2.6,,5.7999999998137355,True,unknown,0.025833333333333333,32.31735698728972
pW3,5717,2453670.5,4087.132189635083,4524.256041114008,9112.788560604316,0.0,122.28676562768793,76.9072049030271,0.0,3.823243921465509,1.3233378043556929e-15,0.0,8.026124649690992e-17,0,0,,5.7999999998137355,unknown,17.895966,-0.005896,17,2005ia,SNIa,21.0,53663.3,16,1,0,0.2517,0.0005,0.250368,0.0005,6.69e-05,2.35e-06,1.41,0.35,-0.03,0.03,53664.2,0.33,40.77,0.19,0.999,56.12,93.0,-0.37,0.09,0.26,0.08,53662.9,0.48,40.79,0.09,0.991,66.09,96.0,1.0,-0.0022,63.0,0.0,-3.3,2.0,0.0,-4.05,62.0,356.0,0.975,0.0,0.025,0.2511,0.0,0.88,0.05,0.14,0.11,53663.32,0.47,306.0,301.0,6.51e-05,2.48e-06,1.6,0.39,-0.05,0.03,53664.6,0.37,0.2756,0.0005,0.987,84.85,116.0,1.0,-0.0,63.0,0.0,-0.924,2.0,0.0,-0.346,62.0,382.0,0.979,0.005,0.016,0.2798,0.0402,0.88,0.06,0.01,0.27,53663.68,0.68,306.0,301.0,1.2376663391895557e+18,17.896011,-0.005949,0.25,0.45,0.0815,0.056,0.0647,0.0554,23.078,0.752,21.657,0.089,21.159,0.087,21.076,0.113,20.513,0.268,9.43,9.32,9.55,-10.04,-10.18,-9.97,2.66,2.06,4.04,1.05,8.95,8.8,9.51,0.1,-0.19,0.53,0.27,0.07,0.74,2.47,,5.7999999998137355,True,CN,0.004166666666666667,5.237059172002253
pW5,5717,2453670.5,5199.811084308716,5626.194792016662,7328.446584755498,0.0,191.2661458832182,70.06557932954267,0.0,3.13531664565158,8.349021909043778e-16,0.0,4.5146279739357875e-17,0,0,,5.7999999998137355,unknown,17.895966,-0.005896,17,2005ia,SNIa,21.0,53663.3,16,1,0,0.2517,0.0005,0.250368,0.0005,6.69e-05,2.35e-06,1.41,0.35,-0.03,0.03,53664.2,0.33,40.77,0.19,0.999,56.12,93.0,-0.37,0.09,0.26,0.08,53662.9,0.48,40.79,0.09,0.991,66.09,96.0,1.0,-0.0022,63.0,0.0,-3.3,2.0,0.0,-4.05,62.0,356.0,0.975,0.0,0.025,0.2511,0.0,0.88,0.05,0.14,0.11,53663.32,0.47,306.0,301.0,6.51e-05,2.48e-06,1.6,0.39,-0.05,0.03,53664.6,0.37,0.2756,0.0005,0.987,84.85,116.0,1.0,-0.0,63.0,0.0,-0.924,2.0,0.0,-0.346,62.0,382.0,0.979,0.005,0.016,0.2798,0.0402,0.88,0.06,0.01,0.27,53663.68,0.68,306.0,301.0,1.2376663391895557e+18,17.896011,-0.005949,0.25,0.45,0.0815,0.056,0.0647,0.0554,23.078,0.752,21.657,0.089,21.159,0.087,21.076,0.113,20.513,0.268,9.43,9.32,9.55,-10.04,-10.18,-9.97,2.66,2.06,4.04,1.05,8.95,8.8,9.51,0.1,-0.19,0.53,0.27,0.07,0.74,2.47,,5.7999999998137355,True,CN,0.004166666666666667,5.237059172002253
pW5,6304,2453679.5,5195.888003482976,5601.002532386048,6681.340775642328,0.0,235.71611172604668,72.36771147866098,0.0,4.9449707939313035,0.8763228804987961,0.0,0.07456477237409848,0,0,,5.899999999906868,unknown,26.497623,1.195954,13,2005jk,SNIa,20.7,53677.3,13,2,2,0.190934,2.6e-05,0.189787,2.6e-05,9.62e-05,3.18e-06,-0.38,0.39,0.06,0.03,53673.1,0.28,39.78,0.19,0.818,44.52,54.0,-0.05,0.14,0.43,0.09,53672.7,0.38,39.93,0.09,0.976,36.23,55.0,1.0,-0.0315,62.0,0.0,-3.84,2.0,0.0,-21.0,62.0,483.0,0.998,0.002,0.0,0.1908,0.0,1.11,0.08,0.52,0.08,53672.2,0.34,306.0,301.0,9.18e-05,3.14e-06,-0.38,0.37,0.13,0.03,53672.9,0.02,0.1599,0.0043,0.844,56.3,68.0,1.0,-0.02,62.0,0.0,-0.935,2.0,0.0,-3.62,62.0,526.0,0.996,0.002,0.002,0.1603,0.0232,1.11,0.08,0.71,0.15,53672.06,0.38,306.0,301.0,1.23767861742941e+18,26.498932,1.195685,4.81,3.05,0.2206,0.0465,0.2203,0.0799,20.283,0.097,19.451,0.022,18.627,0.015,18.199,0.016,17.996,0.046,10.66,10.6,10.71,-10.67,-10.81,-10.38,6.33,4.72,8.14,1.04,10.82,10.34,10.88,0.96,0.22,1.06,1.64,0.74,2.06,9.07,,5.899999999906868,True,BL,0.08016666666666666,99.0832502726776
pW6,6304,2453679.5,5595.959612939124,5937.197162181129,10087.148549765887,0.0,134.27461501311086,22.5783016163675,0.0,4.066519106159757,0.22959309248846946,0.0,0.044059248803033566,0,0,,5.899999999906868,unknown,26.497623,1.195954,13,2005jk,SNIa,20.7,53677.3,13,2,2,0.190934,2.6e-05,0.189787,2.6e-05,9.62e-05,3.18e-06,-0.38,0.39,0.06,0.03,53673.1,0.28,39.78,0.19,0.818,44.52,54.0,-0.05,0.14,0.43,0.09,53672.7,0.38,39.93,0.09,0.976,36.23,55.0,1.0,-0.0315,62.0,0.0,-3.84,2.0,0.0,-21.0,62.0,483.0,0.998,0.002,0.0,0.1908,0.0,1.11,0.08,0.52,0.08,53672.2,0.34,306.0,301.0,9.18e-05,3.14e-06,-0.38,0.37,0.13,0.03,53672.9,0.02,0.1599,0.0043,0.844,56.3,68.0,1.0,-0.02,62.0,0.0,-0.935,2.0,0.0,-3.62,62.0,526.0,0.996,0.002,0.002,0.1603,0.0232,1.11,0.08,0.71,0.15,53672.06,0.38,306.0,301.0,1.23767861742941e+18,26.498932,1.195685,4.81,3.05,0.2206,0.0465,0.2203,0.0799,20.283,0.097,19.451,0.022,18.627,0.015,18.199,0.016,17.996,0.046,10.66,10.6,10.71,-10.67,-10.81,-10.38,6.33,4.72,8.14,1.04,10.82,10.34,10.88,0.96,0.22,1.06,1.64,0.74,2.06,9.07,,5.899999999906868,True,BL,0.08016666666666666,99.0832502726776
pW4,6304,2453679.5,4557.118206872323,5199.249949780928,16399.351972106117,0.0,161.25095262124054,265.0527559698915,0.0,6.39684807752311,4.829672677507731,0.0,0.2044662857774093,0,0,,5.899999999906868,unknown,26.497623,1.195954,13,2005jk,SNIa,20.7,53677.3,13,2,2,0.190934,2.6e-05,0.189787,2.6e-05,9.62e-05,3.18e-06,-0.38,0.39,0.06,0.03,53673.1,0.28,39.78,0.19,0.818,44.52,54.0,-0.05,0.14,0.43,0.09,53672.7,0.38,39.93,0.09,0.976,36.23,55.0,1.0,-0.0315,62.0,0.0,-3.84,2.0,0.0,-21.0,62.0,483.0,0.998,0.002,0.0,0.1908,0.0,1.11,0.08,0.52,0.08,53672.2,0.34,306.0,301.0,9.18e-05,3.14e-06,-0.38,0.37,0.13,0.03,53672.9,0.02,0.1599,0.0043,0.844,56.3,68.0,1.0,-0.02,62.0,0.0,-0.935,2.0,0.0,-3.62,62.0,526.0,0.996,0.002,0.002,0.1603,0.0232,1.11,0.08,0.71,0.15,53672.06,0.38,306.0,301.0,1.23767861742941e+18,26.498932,1.195685,4.81,3.05,0.2206,0.0465,0.2203,0.0799,20.283,0.097,19.451,0.022,18.627,0.015,18.199,0.016,17.996,0.046,10.66,10.6,10.71,-10.67,-10.81,-10.38,6.33,4.72,8.14,1.04,10.82,10.34,10.88,0.96,0.22,1.06,1.64,0.74,2.06,9.07,,5.899999999906868,True,BL,0.08016666666666666,99.0832502726776
pW1,6304,2453679.5,3546.8533443381043,3921.7103565596203,14750.693759656353,0.0,66.04695958329316,144.97040099185216,0.0,2.6509124811208817,2.8512086162450814,0.0,0.08669762585738855,0,0,,5.899999999906868,unknown,26.497623,1.195954,13,2005jk,SNIa,20.7,53677.3,13,2,2,0.190934,2.6e-05,0.189787,2.6e-05,9.62e-05,3.18e-06,-0.38,0.39,0.06,0.03,53673.1,0.28,39.78,0.19,0.818,44.52,54.0,-0.05,0.14,0.43,0.09,53672.7,0.38,39.93,0.09,0.976,36.23,55.0,1.0,-0.0315,62.0,0.0,-3.84,2.0,0.0,-21.0,62.0,483.0,0.998,0.002,0.0,0.1908,0.0,1.11,0.08,0.52,0.08,53672.2,0.34,306.0,301.0,9.18e-05,3.14e-06,-0.38,0.37,0.13,0.03,53672.9,0.02,0.1599,0.0043,0.844,56.3,68.0,1.0,-0.02,62.0,0.0,-0.935,2.0,0.0,-3.62,62.0,526.0,0.996,0.002,0.002,0.1603,0.0232,1.11,0.08,0.71,0.15,53672.06,0.38,306.0,301.0,1.23767861742941e+18,26.498932,1.195685,4.81,3.05,0.2206,0.0465,0.2203,0.0799,20.283,0.097,19.451,0.022,18.627,0.015,18.199,0.016,17.996,0.046,10.66,10.6,10.71,-10.67,-10.81,-10.38,6.33,4.72,8.14,1.04,10.82,10.34,10.88,0.96,0.22,1.06,1.64,0.74,2.06,9.07,,5.899999999906868,True,BL,0.08016666666666666,99.0832502726776
pW3,6304,2453679.5,4113.341295542816,4538.627502233593,8106.266989282821,0.0,50.51327113149557,116.53193155509227,0.0,2.462560727036956,2.6178542253736765,0.0,0.07658438699618858,0,0,,5.899999999906868,unknown,26.497623,1.195954,13,2005jk,SNIa,20.7,53677.3,13,2,2,0.190934,2.6e-05,0.189787,2.6e-05,9.62e-05,3.18e-06,-0.38,0.39,0.06,0.03,53673.1,0.28,39.78,0.19,0.818,44.52,54.0,-0.05,0.14,0.43,0.09,53672.7,0.38,39.93,0.09,0.976,36.23,55.0,1.0,-0.0315,62.0,0.0,-3.84,2.0,0.0,-21.0,62.0,483.0,0.998,0.002,0.0,0.1908,0.0,1.11,0.08,0.52,0.08,53672.2,0.34,306.0,301.0,9.18e-05,3.14e-06,-0.38,0.37,0.13,0.03,53672.9,0.02,0.1599,0.0043,0.844,56.3,68.0,1.0,-0.02,62.0,0.0,-0.935,2.0,0.0,-3.62,62.0,526.0,0.996,0.002,0.002,0.1603,0.0232,1.11,0.08,0.71,0.15,53672.06,0.38,306.0,301.0,1.23767861742941e+18,26.498932,1.195685,4.81,3.05,0.2206,0.0465,0.2203,0.0799,20.283,0.097,19.451,0.022,18.627,0.015,18.199,0.016,17.996,0.046,10.66,10.6,10.71,-10.67,-10.81,-10.38,6.33,4.72,8.14,1.04,10.82,10.34,10.88,0.96,0.22,1.06,1.64,0.74,2.06,9.07,,5.899999999906868,True,BL,0.08016666666666666,99.0832502726776
pW7,6304,2453679.5,5935.516189032154,6523.856791173546,11047.745525573422,0.0,40.02957815224158,154.51201576347603,0.0,9.459604218147105,1.3759068164878259,0.0,0.09567625108790456,0,0,,5.899999999906868,unknown,26.497623,1.195954,13,2005jk,SNIa,20.7,53677.3,13,2,2,0.190934,2.6e-05,0.189787,2.6e-05,9.62e-05,3.18e-06,-0.38,0.39,0.06,0.03,53673.1,0.28,39.78,0.19,0.818,44.52,54.0,-0.05,0.14,0.43,0.09,53672.7,0.38,39.93,0.09,0.976,36.23,55.0,1.0,-0.0315,62.0,0.0,-3.84,2.0,0.0,-21.0,62.0,483.0,0.998,0.002,0.0,0.1908,0.0,1.11,0.08,0.52,0.08,53672.2,0.34,306.0,301.0,9.18e-05,3.14e-06,-0.38,0.37,0.13,0.03,53672.9,0.02,0.1599,0.0043,0.844,56.3,68.0,1.0,-0.02,62.0,0.0,-0.935,2.0,0.0,-3.62,62.0,526.0,0.996,0.002,0.002,0.1603,0.0232,1.11,0.08,0.71,0.15,53672.06,0.38,306.0,301.0,1.23767861742941e+18,26.498932,1.195685,4.81,3.05,0.2206,0.0465,0.2203,0.0799,20.283,0.097,19.451,0.022,18.627,0.015,18.199,0.016,17.996,0.046,10.66,10.6,10.71,-10.67,-10.81,-10.38,6.33,4.72,8.14,1.04,10.82,10.34,10.88,0.96,0.22,1.06,1.64,0.74,2.06,9.07,,5.899999999906868,True,BL,0.08016666666666666,99.0832502726776
pW2,6304,2453679.5,3911.624517665767,4118.384214989742,8460.844829511534,0.0,134.4659753423084,38.15309712911928,0.0,2.8822052806918825,0.9292590369611952,0.0,0.08666473907004144,0,0,,5.899999999906868,unknown,26.497623,1.195954,13,2005jk,SNIa,20.7,53677.3,13,2,2,0.190934,2.6e-05,0.189787,2.6e-05,9.62e-05,3.18e-06,-0.38,0.39,0.06,0.03,53673.1,0.28,39.78,0.19,0.818,44.52,54.0,-0.05,0.14,0.43,0.09,53672.7,0.38,39.93,0.09,0.976,36.23,55.0,1.0,-0.0315,62.0,0.0,-3.84,2.0,0.0,-21.0,62.0,483.0,0.998,0.002,0.0,0.1908,0.0,1.11,0.08,0.52,0.08,53672.2,0.34,306.0,301.0,9.18e-05,3.14e-06,-0.38,0.37,0.13,0.03,53672.9,0.02,0.1599,0.0043,0.844,56.3,68.0,1.0,-0.02,62.0,0.0,-0.935,2.0,0.0,-3.62,62.0,526.0,0.996,0.002,0.002,0.1603,0.0232,1.11,0.08,0.71,0.15,53672.06,0.38,306.0,301.0,1.23767861742941e+18,26.498932,1.195685,4.81,3.05,0.2206,0.0465,0.2203,0.0799,20.283,0.097,19.451,0.022,18.627,0.015,18.199,0.016,17.996,0.046,10.66,10.6,10.71,-10.67,-10.81,-10.38,6.33,4.72,8.14,1.04,10.82,10.34,10.88,0.96,0.22,1.06,1.64,0.74,2.06,9.07,,5.899999999906868,True,BL,0.08016666666666666,99.0832502726776
pW5,14279,2454028.5,5217.251714172652,5575.082387896547,7839.614516994599,0.0,154.47105115938925,37.30802743143221,0.0,1.4659467180273924,2.3785550543675775e-14,0.0,1.029049269218592e-15,0,0,,6.0,unknown,18.488775,0.371669,17,2006hx,SNIa,17.5,54025.4,15,6,3,0.045389,1.1e-05,0.044283,1.1e-05,0.00222,6.71e-05,-0.24,0.07,0.09,0.02,54022.0,0.07,36.32,0.19,0.006,67.16,41.0,-0.04,0.06,0.58,0.05,54021.2,0.1,36.33,0.06,0.541,73.08,75.0,1.0,-1.09,63.0,0.0,-213.0,2.0,0.0,-295.0,63.0,49.0,1.0,0.0,0.0,0.0445,0.0,1.08,0.03,0.64,0.05,54021.31,0.14,306.0,301.0,0.00212,6.02e-05,-0.11,0.07,0.04,0.02,54022.3,0.09,0.0745,0.05,0.966,50.92,71.0,1.0,-0.52,63.0,0.0,-217.0,2.0,0.0,-290.0,63.0,20.0,1.0,0.0,0.0,0.0297,0.0084,1.09,0.03,0.71,0.08,54021.19,0.13,306.0,301.0,1.2376663397266883e+18,18.488258,0.37142,2.07,1.03,0.0566,0.0247,0.0587,0.0212,18.054,0.023,16.474,0.004,15.745,0.003,15.383,0.003,15.113,0.006,10.53,10.45,10.64,-11.07,-12.93,-10.46,6.62,5.18,9.17,0.09,10.36,10.36,10.36,-0.03,-0.03,-0.02,2.41,2.41,2.41,20.21,,6.0,True,SS,0.034499999999999996,43.07735082939291
pW3,16350,2454060.5,4080.623706650768,4536.927556466888,9146.708147423371,0.0,211.0906068550609,71.57736582051197,0.0,6.789494242331957,2.9734331086071703e-15,0.0,3.287129727893625e-16,0,0,,6.0,unknown,323.639488,-0.885831,7,2006ph,SNIa,21.0,54054.2,7,1,1,0.238217,3.3e-05,0.236836,3.3e-05,8.33e-05,3.56e-06,-0.7,0.57,-0.15,0.04,54054.0,0.47,40.51,0.21,0.266,38.68,33.0,-0.01,0.3,0.05,0.24,54053.9,0.58,40.63,0.14,0.965,19.86,33.0,1.0,-0.164,60.0,0.0,-2.09,2.0,0.0,-1.47,60.0,62.0,0.935,0.0,0.065,0.2377,0.0,1.34,0.12,-0.27,0.14,54053.14,0.46,306.0,301.0,,,,,,,,,,,,,,0.603,-0.12,60.0,0.0,-0.676,2.0,0.397,-0.109,60.0,123.0,0.951,0.0,0.049,0.2031,0.0228,1.31,0.12,-0.05,0.21,54052.94,0.5,306.0,308.0,1.237657189815551e+18,323.638794,-0.884976,3.96,3.22,0.2389,0.0311,0.1924,0.0546,21.022,0.194,19.944,0.038,18.979,0.025,18.548,0.025,18.34,0.075,10.79,10.7,10.88,-10.36,-10.75,-10.12,5.14,3.03,6.86,0.17,10.54,10.49,10.58,0.31,0.28,0.35,1.6,1.39,1.77,0.87,,6.0,True,CL,0.066,81.8343330141309
pW5,16350,2454060.5,5230.509408187383,5591.902057241744,6549.450125635262,0.0,1417.9894194666776,58.62409324472521,0.0,7.989895711438186,1.5379457718978536e-15,0.0,2.466785090553816e-16,0,0,,6.0,unknown,323.639488,-0.885831,7,2006ph,SNIa,21.0,54054.2,7,1,1,0.238217,3.3e-05,0.236836,3.3e-05,8.33e-05,3.56e-06,-0.7,0.57,-0.15,0.04,54054.0,0.47,40.51,0.21,0.266,38.68,33.0,-0.01,0.3,0.05,0.24,54053.9,0.58,40.63,0.14,0.965,19.86,33.0,1.0,-0.164,60.0,0.0,-2.09,2.0,0.0,-1.47,60.0,62.0,0.935,0.0,0.065,0.2377,0.0,1.34,0.12,-0.27,0.14,54053.14,0.46,306.0,301.0,,,,,,,,,,,,,,0.603,-0.12,60.0,0.0,-0.676,2.0,0.397,-0.109,60.0,123.0,0.951,0.0,0.049,0.2031,0.0228,1.31,0.12,-0.05,0.21,54052.94,0.5,306.0,308.0,1.237657189815551e+18,323.638794,-0.884976,3.96,3.22,0.2389,0.0311,0.1924,0.0546,21.022,0.194,19.944,0.038,18.979,0.025,18.548,0.025,18.34,0.075,10.79,10.7,10.88,-10.36,-10.75,-10.12,5.14,3.03,6.86,0.17,10.54,10.49,10.58,0.31,0.28,0.35,1.6,1.39,1.77,0.87,,6.0,True,CL,0.066,81.8343330141309
pW2,16350,2454060.5,3927.305613112555,4076.9732758522387,,0.0,,16.750164121383158,0.0,2.7247440988575256,7.771254327648874e-16,0.0,1.3092017696920593e-16,0,0,,6.0,unknown,323.639488,-0.885831,7,2006ph,SNIa,21.0,54054.2,7,1,1,0.238217,3.3e-05,0.236836,3.3e-05,8.33e-05,3.56e-06,-0.7,0.57,-0.15,0.04,54054.0,0.47,40.51,0.21,0.266,38.68,33.0,-0.01,0.3,0.05,0.24,54053.9,0.58,40.63,0.14,0.965,19.86,33.0,1.0,-0.164,60.0,0.0,-2.09,2.0,0.0,-1.47,60.0,62.0,0.935,0.0,0.065,0.2377,0.0,1.34,0.12,-0.27,0.14,54053.14,0.46,306.0,301.0,,,,,,,,,,,,,,0.603,-0.12,60.0,0.0,-0.676,2.0,0.397,-0.109,60.0,123.0,0.951,0.0,0.049,0.2031,0.0228,1.31,0.12,-0.05,0.21,54052.94,0.5,306.0,308.0,1.237657189815551e+18,323.638794,-0.884976,3.96,3.22,0.2389,0.0311,0.1924,0.0546,21.022,0.194,19.944,0.038,18.979,0.025,18.548,0.025,18.34,0.075,10.79,10.7,10.88,-10.36,-10.75,-10.12,5.14,3.03,6.86,0.17,10.54,10.49,10.58,0.31,0.28,0.35,1.6,1.39,1.77,0.87,,6.0,True,CL,0.066,81.8343330141309
pW1,16350,2454060.5,3664.474595618473,3923.6551823140253,12160.838281174956,0.0,323.65818345574075,66.15357211043894,0.0,3.4001905631792297,2.6645745919066423e-15,0.0,1.767813840235854e-16,0,0,,6.0,unknown,323.639488,-0.885831,7,2006ph,SNIa,21.0,54054.2,7,1,1,0.238217,3.3e-05,0.236836,3.3e-05,8.33e-05,3.56e-06,-0.7,0.57,-0.15,0.04,54054.0,0.47,40.51,0.21,0.266,38.68,33.0,-0.01,0.3,0.05,0.24,54053.9,0.58,40.63,0.14,0.965,19.86,33.0,1.0,-0.164,60.0,0.0,-2.09,2.0,0.0,-1.47,60.0,62.0,0.935,0.0,0.065,0.2377,0.0,1.34,0.12,-0.27,0.14,54053.14,0.46,306.0,301.0,,,,,,,,,,,,,,0.603,-0.12,60.0,0.0,-0.676,2.0,0.397,-0.109,60.0,123.0,0.951,0.0,0.049,0.2031,0.0228,1.31,0.12,-0.05,0.21,54052.94,0.5,306.0,308.0,1.237657189815551e+18,323.638794,-0.884976,3.96,3.22,0.2389,0.0311,0.1924,0.0546,21.022,0.194,19.944,0.038,18.979,0.025,18.548,0.025,18.34,0.075,10.79,10.7,10.88,-10.36,-10.75,-10.12,5.14,3.03,6.86,0.17,10.54,10.49,10.58,0.31,0.28,0.35,1.6,1.39,1.77,0.87,,6.0,True,CL,0.066,81.8343330141309
pW4,16350,2454060.5,4602.63531084041,5215.907684993264,17143.588945985546,0.0,282.4877378004496,111.04584718198707,0.0,6.40252926685493,3.6748689465003116e-15,0.0,2.658567912694522e-16,0,0,,6.0,unknown,323.639488,-0.885831,7,2006ph,SNIa,21.0,54054.2,7,1,1,0.238217,3.3e-05,0.236836,3.3e-05,8.33e-05,3.56e-06,-0.7,0.57,-0.15,0.04,54054.0,0.47,40.51,0.21,0.266,38.68,33.0,-0.01,0.3,0.05,0.24,54053.9,0.58,40.63,0.14,0.965,19.86,33.0,1.0,-0.164,60.0,0.0,-2.09,2.0,0.0,-1.47,60.0,62.0,0.935,0.0,0.065,0.2377,0.0,1.34,0.12,-0.27,0.14,54053.14,0.46,306.0,301.0,,,,,,,,,,,,,,0.603,-0.12,60.0,0.0,-0.676,2.0,0.397,-0.109,60.0,123.0,0.951,0.0,0.049,0.2031,0.0228,1.31,0.12,-0.05,0.21,54052.94,0.5,306.0,308.0,1.237657189815551e+18,323.638794,-0.884976,3.96,3.22,0.2389,0.0311,0.1924,0.0546,21.022,0.194,19.944,0.038,18.979,0.025,18.548,0.025,18.34,0.075,10.79,10.7,10.88,-10.36,-10.75,-10.12,5.14,3.03,6.86,0.17,10.54,10.49,10.58,0.31,0.28,0.35,1.6,1.39,1.77,0.87,,6.0,True,CL,0.066,81.8343330141309
